DATE,TIME,WSPD,ATMP
26/11/2025,06:15,8.0,2.8
26/11/2025,06:20,6.1,2.5
26/11/2025,06:25,0.0,2.7
26/11/2025,06:30,0.0,2.6
26/11/2025,06:35,2.5,2.5
26/11/2025,06:40,0.0,2.6
26/11/2025,06:45,3.1,2.6
26/11/2025,06:50,6.2,2.7
26/11/2025,06:55,0.0,2.7
26/11/2025,07:00,7.1,2.6
26/11/2025,07:05,6.2,2.5
26/11/2025,07:10,5.5,2.5
26/11/2025,07:20,4.9,2.7
26/11/2025,07:25,5.5,2.7
26/11/2025,07:30,4.0,2.7
26/11/2025,07:35,3.1,2.8
26/11/2025,07:40,3.2,2.9
26/11/2025,07:45,2.5,2.9
26/11/2025,07:50,2.4,2.9
26/11/2025,07:55,3.1,3.0
26/11/2025,08:00,4.6,3.1
26/11/2025,08:05,5.5,3.1
26/11/2025,08:10,0.9,3.1
26/11/2025,08:15,2.3,3.2
26/11/2025,08:20,1.2,3.3
26/11/2025,08:25,3.1,3.4
26/11/2025,08:30,0.0,3.2
26/11/2025,08:35,4.6,3.2
26/11/2025,08:40,0.0,3.2
26/11/2025,08:45,0.0,3.2
26/11/2025,08:50,0.0,3.2
26/11/2025,08:55,0.0,3.2
26/11/2025,09:00,0.0,3.2
26/11/2025,09:10,0.0,3.2
26/11/2025,09:15,0.0,3.2
26/11/2025,09:20,0.0,3.2
26/11/2025,09:25,0.0,3.2
26/11/2025,09:30,0.0,3.2
26/11/2025,09:35,0.0,3.2
26/11/2025,09:40,0.0,3.2
26/11/2025,09:45,0.0,3.2
26/11/2025,09:50,0.0,3.2
26/11/2025,09:55,0.0,3.2
26/11/2025,10:00,0.0,3.2
26/11/2025,10:05,0.0,3.2
26/11/2025,10:10,0.0,3.2
26/11/2025,10:15,0.0,3.2
26/11/2025,10:20,0.0,3.2
26/11/2025,10:25,0.0,3.2
26/11/2025,10:30,0.0,3.2
26/11/2025,10:35,0.0,3.2
26/11/2025,10:40,0.0,3.2
26/11/2025,10:45,0.0,3.2
26/11/2025,10:50,0.0,3.2
26/11/2025,10:55,0.0,3.2
26/11/2025,11:00,0.0,3.2
26/11/2025,11:05,0.0,3.2
26/11/2025,11:10,0.0,3.2
26/11/2025,11:15,0.0,3.2
26/11/2025,11:20,0.0,3.2
26/11/2025,11:25,0.0,3.2
26/11/2025,11:30,0.0,3.2
26/11/2025,11:35,0.0,3.2
26/11/2025,11:40,0.0,3.2
26/11/2025,11:45,0.0,3.2
26/11/2025,11:50,0.0,3.2
26/11/2025,11:55,0.0,3.2
26/11/2025,12:00,0.0,3.2
26/11/2025,12:05,0.0,3.2
26/11/2025,12:10,0.0,3.2
26/11/2025,12:15,0.0,3.2
26/11/2025,12:20,0.0,7.1
26/11/2025,12:25,1.4,6.9
26/11/2025,12:30,1.2,7.0
26/11/2025,12:35,1.0,7.3
26/11/2025,12:40,1.0,7.2
26/11/2025,12:45,1.0,7.2
26/11/2025,12:50,0.5,7.5
26/11/2025,12:55,1.5,7.5
26/11/2025,13:00,1.8,7.3
26/11/2025,13:05,3.0,6.9
26/11/2025,13:10,3.2,6.9
26/11/2025,13:15,2.9,6.9
26/11/2025,13:20,2.8,7.1
26/11/2025,13:25,4.5,7.2
26/11/2025,13:30,3.1,7.3
26/11/2025,13:35,3.1,7.5
26/11/2025,13:40,5.0,7.9
26/11/2025,13:45,6.4,8.2
26/11/2025,13:50,6.9,8.4
26/11/2025,13:55,5.7,8.4
26/11/2025,14:00,6.6,8.5
26/11/2025,14:05,6.4,8.7
26/11/2025,14:10,7.7,8.4
26/11/2025,14:15,7.3,8.4
26/11/2025,14:25,7.2,8.5
26/11/2025,14:30,7.1,8.6
26/11/2025,14:35,5.3,8.6
26/11/2025,14:40,0.0,8.5
26/11/2025,14:45,7.0,8.7
26/11/2025,14:50,6.5,8.7
26/11/2025,14:55,7.8,8.8
26/11/2025,15:00,2.3,8.6
26/11/2025,15:05,6.6,8.7
26/11/2025,15:10,6.9,8.7
26/11/2025,15:15,0.0,8.7
26/11/2025,15:20,6.7,8.7
26/11/2025,15:25,6.8,8.7
26/11/2025,15:30,6.5,8.8
26/11/2025,15:35,7.0,8.8
26/11/2025,15:40,6.8,8.9
26/11/2025,15:45,6.1,8.9
26/11/2025,15:50,8.6,9.0
26/11/2025,15:55,8.2,9.0
26/11/2025,16:00,0.0,9.0
26/11/2025,16:05,0.0,9.1
26/11/2025,16:10,0.0,9.0
26/11/2025,16:15,6.9,9.0
26/11/2025,16:20,7.5,9.0
26/11/2025,16:25,7.6,8.9
26/11/2025,16:30,7.1,9.0
26/11/2025,16:35,0.0,9.0
26/11/2025,16:40,3.8,9.1
26/11/2025,16:45,0.0,9.1
26/11/2025,16:50,3.8,9.0
26/11/2025,16:55,5.0,9.0
26/11/2025,17:00,7.7,9.0
26/11/2025,17:05,6.9,8.9
26/11/2025,17:10,7.1,9.1
26/11/2025,17:15,6.6,9.0
26/11/2025,17:20,4.1,9.1
26/11/2025,17:25,6.5,9.2
26/11/2025,17:30,6.1,9.2
26/11/2025,17:35,7.2,9.6
26/11/2025,17:40,5.8,9.5
26/11/2025,17:45,0.0,9.5
26/11/2025,17:50,0.0,9.8
26/11/2025,17:55,7.5,9.8
26/11/2025,18:00,6.9,9.9
26/11/2025,18:05,6.6,10.0
26/11/2025,18:10,3.0,10.0
26/11/2025,18:15,2.4,10.0
26/11/2025,18:20,11.4,10.1
26/11/2025,18:25,11.8,10.3
26/11/2025,18:30,13.3,10.4
26/11/2025,18:35,11.0,10.5
26/11/2025,18:40,9.7,10.5
26/11/2025,18:45,9.8,10.4
26/11/2025,18:50,11.4,10.5
26/11/2025,18:55,14.0,10.6
26/11/2025,19:00,13.2,10.6
26/11/2025,19:05,15.9,10.6
26/11/2025,19:10,14.6,10.6
26/11/2025,19:15,16.9,10.7
26/11/2025,19:20,16.5,10.5
26/11/2025,19:25,15.2,10.4
26/11/2025,19:30,14.2,10.3
26/11/2025,19:35,12.8,10.2
26/11/2025,19:40,12.7,10.2
26/11/2025,19:45,13.1,10.2
26/11/2025,19:50,11.9,10.2
26/11/2025,19:55,12.5,10.1
26/11/2025,20:00,12.1,10.1
26/11/2025,20:05,11.1,10.0
26/11/2025,20:10,11.4,10.0
26/11/2025,20:15,11.4,9.9
26/11/2025,20:20,13.7,9.9
26/11/2025,20:25,14.3,9.9
26/11/2025,20:30,13.2,9.9
26/11/2025,20:35,12.9,10.0
26/11/2025,20:40,12.5,10.0
26/11/2025,20:45,13.9,10.0
26/11/2025,20:50,13.3,10.1
26/11/2025,20:55,16.4,10.3
26/11/2025,21:00,16.5,10.4
26/11/2025,21:05,16.4,10.5
26/11/2025,21:10,16.9,10.6
26/11/2025,21:15,17.9,10.6
26/11/2025,21:20,18.3,10.5
26/11/2025,21:25,17.8,10.4
26/11/2025,21:30,17.6,10.4
26/11/2025,21:35,17.3,10.5
26/11/2025,21:40,16.3,10.4
26/11/2025,21:45,17.2,10.5
26/11/2025,21:50,17.2,10.5
26/11/2025,21:55,15.9,10.5
26/11/2025,22:00,16.1,10.5
26/11/2025,22:05,15.8,10.5
26/11/2025,22:10,14.1,10.5
26/11/2025,22:15,13.6,10.5
26/11/2025,22:20,14.5,10.6
26/11/2025,22:25,14.2,10.7
26/11/2025,22:30,16.5,10.8
26/11/2025,22:35,17.7,10.8
26/11/2025,22:40,18.8,10.9
26/11/2025,22:45,18.2,10.9
26/11/2025,22:50,18.9,11.0
26/11/2025,22:55,18.5,10.9
26/11/2025,23:00,17.4,11.0
26/11/2025,23:05,20.1,11.0
26/11/2025,23:10,18.5,11.0
26/11/2025,23:15,19.7,11.1
26/11/2025,23:20,18.2,11.1
26/11/2025,23:25,17.8,11.1
26/11/2025,23:30,19.3,11.1
26/11/2025,23:35,17.7,11.1
26/11/2025,23:40,16.9,11.2
26/11/2025,23:45,19.8,11.2
26/11/2025,23:50,18.4,11.2
26/11/2025,23:55,18.7,11.2
